"example_id","narrative","benchmark","language","model","task_id","config","prompt","generated_code","passed","LoC","Reliability","Maintainability","Security_Hotspots","CyC","CoC","load_error"
"E2","Broad low-bit degradation (4-bit techniques all fail)","McEval","Java","Qwen2.5-Coder-7B","Java-2","GGUF","class Problem {
    /**
     * Given a positive integer Y indicating the start year, and a positive integer N,
     * this function finds the Nth leap year after the start year Y.
     *
     * @param Y The start year.
     * @param N The position of the leap year to find.
     * @return The Nth leap year after the start year Y.
     *
     * Example:
     * findNthLeapYear(2000, 4) => 2008
     * findNthLeapYear(1996, 10) => 2032
     */
    public static int findNthLeapYear(int Y, int N) ","class Problem {
    /**
     * Given a positive integer Y indicating the start year, and a positive integer N,
     * this function finds the Nth leap year after the start year Y.
     *
     * @param Y The start year.
     * @param N The position of the leap year to find.
     * @return The Nth leap year after the start year Y.
     *
     * Example:
     * findNthLeapYear(2000, 4) => 2008
     * findNthLeapYear(1996, 10) => 2032
     */
    public static int findNthLeapYear(int Y, int N)  {
        int count = 0;
        while (true) {
            if (isLeapYear(Y)) {
                count++;
                if (count == N) {
                    return Y;
                }
            }
            Y++;
        }
    }
    public static void main(String[] args) {
        // Test the function with the examples from the comment
        assert findNthLeapYear(2000, 4) == 2012;
        assert findNthLeapYear(1996, 10) == 2032;
        assert findNthLeapYear(2000, 1) == 2000;
        System.out.println(""All tests passed"");
    }
}","0","20.0","0","7","0","5.0","6.0",""
"E2","Broad low-bit degradation (4-bit techniques all fail)","McEval","Java","Qwen2.5-Coder-7B","Java-2","BnB","class Problem {
    /**
     * Given a positive integer Y indicating the start year, and a positive integer N,
     * this function finds the Nth leap year after the start year Y.
     *
     * @param Y The start year.
     * @param N The position of the leap year to find.
     * @return The Nth leap year after the start year Y.
     *
     * Example:
     * findNthLeapYear(2000, 4) => 2008
     * findNthLeapYear(1996, 10) => 2032
     */
    public static int findNthLeapYear(int Y, int N) ","class Problem {
    /**
     * Given a positive integer Y indicating the start year, and a positive integer N,
     * this function finds the Nth leap year after the start year Y.
     *
     * @param Y The start year.
     * @param N The position of the leap year to find.
     * @return The Nth leap year after the start year Y.
     *
     * Example:
     * findNthLeapYear(2000, 4) => 2008
     * findNthLeapYear(1996, 10) => 2032
     */
    public static int findNthLeapYear(int Y, int N)  {
        int count = 0;
        int year = Y;
        while (count < N) {
            year++;
            if (isLeapYear(year)) {
                count++;
            }
        }
        return year;
    }
    public static void main(String[] args) {
        // Test the function with the examples from the comment
        assert findNthLeapYear(2000, 4) == 2012;
        assert findNthLeapYear(1996, 10) == 2032;
        assert findNthLeapYear(2000, 1) == 2000;
        System.out.println(""All tests passed"");
    }
}","0","19.0","0","7","0","4.0","3.0",""
"E2","Broad low-bit degradation (4-bit techniques all fail)","McEval","Java","Qwen2.5-Coder-7B","Java-2","AQLM","class Problem {
    /**
     * Given a positive integer Y indicating the start year, and a positive integer N,
     * this function finds the Nth leap year after the start year Y.
     *
     * @param Y The start year.
     * @param N The position of the leap year to find.
     * @return The Nth leap year after the start year Y.
     *
     * Example:
     * findNthLeapYear(2000, 4) => 2008
     * findNthLeapYear(1996, 10) => 2032
     */
    public static int findNthLeapYear(int Y, int N) ","class Problem {
    /**
     * Given a positive integer Y indicating the start year, and a positive integer N,
     * this function finds the Nth leap year after the start year Y.
     *
     * @param Y The start year.
     * @param N The position of the leap year to find.
     * @return The Nth leap year after the start year Y.
     *
     * Example:
     * findNthLeapYear(2000, 4) => 2008
     * findNthLeapYear(1996, 10) => 2032
     */
    public static int findNthLeapYear(int Y, int N)  {
        int count = 0;
        int year = Y;
        while (count < N) {
            year++;
            if ((year % 4 == 0 && year % 100 != 0) || (year % 400 == 0)) {
                count++;
            }
        }
        return year;
    }
    public static void main(String[] args) {
        // Test the function with the examples from the comment
        assert findNthLeapYear(2000, 4) == 2012;
        assert findNthLeapYear(1996, 10) == 2032;
        assert findNthLeapYear(2000, 1) == 2000;
        System.out.println(""All tests passed"");
    }
}","0","19.0","0","7","0","6.0","5.0",""
"E2","Broad low-bit degradation (4-bit techniques all fail)","McEval","Java","Qwen2.5-Coder-7B","Java-2","QuIP#","class Problem {
    /**
     * Given a positive integer Y indicating the start year, and a positive integer N,
     * this function finds the Nth leap year after the start year Y.
     *
     * @param Y The start year.
     * @param N The position of the leap year to find.
     * @return The Nth leap year after the start year Y.
     *
     * Example:
     * findNthLeapYear(2000, 4) => 2008
     * findNthLeapYear(1996, 10) => 2032
     */
    public static int findNthLeapYear(int Y, int N) ","class Problem {
    /**
     * Given a positive integer Y indicating the start year, and a positive integer N,
     * this function finds the Nth leap year after the start year Y.
     *
     * @param Y The start year.
     * @param N The position of the leap year to find.
     * @return The Nth leap year after the start year Y.
     *
     * Example:
     * findNthLeapYear(2000, 4) => 2008
     * findNthLeapYear(1996, 10) => 2032
     */
    public static int findNthLeapYear(int Y, int N)  {
        int leapYear = 0;
        for (int i = 0; i < N; i++) {
            while (!isLeapYear(Y)) {
                Y++;
            }
            leapYear = Y;
            Y++;
        }
        return leapYear;
    }
    public static void main(String[] args) {
        // Test the function with the examples from the comment
        assert findNthLeapYear(2000, 4) == 2012;
        assert findNthLeapYear(1996, 10) == 2032;
        assert findNthLeapYear(2000, 1) == 2000;
        System.out.println(""All tests passed"");
    }
}","0","19.0","0","7","0","4.0","3.0",""
"E3","AQLM and GPTQ pass tasks FP fails","McEval","Java","Qwen2.5-Coder-7B","Java-24","FP","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s) ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s)  {
        int open = 0, close = 0;
        for (char c : s.toCharArray()) {
            if (c == '(') {
                open++;
            } else {
                close++;
                if (close > open) {
                    open++;
                    close--;
                }
            }
        }
        return open + (close % 2 == 0 ? 0 : 2);
    }
    public static void main(String[] args) {
        Problem solution = new Problem();

        // Test the function with different test cases
        assert solution.minInsertions(""((()))"") == 0;
        assert solution.minInsertions(""()()()"") == 0;
        assert solution.minInsertions(""(()))(()"") == 2;
        assert solution.minInsertions(""))())((("") == 6;
        System.out.println(""All tests passed"");
    }
}","0","25.0","0","5","0","6.0","8.0",""
"E3","AQLM and GPTQ pass tasks FP fails","McEval","Java","Qwen2.5-Coder-7B","Java-24","AWQ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s) ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s)  {
        int open = 0, close = 0;
        for (char c : s.toCharArray()) {
            if (c == '(') {
                open++;
            } else {
                close++;
                if (close > open) {
                    open++;
                    close--;
                }
            }
        }
        return open + (close % 2 == 0 ? 0 : 2);
    }
    public static void main(String[] args) {
        Problem solution = new Problem();

        // Test the function with different test cases
        assert solution.minInsertions(""((()))"") == 0;
        assert solution.minInsertions(""()()()"") == 0;
        assert solution.minInsertions(""(()))(()"") == 2;
        assert solution.minInsertions(""))())((("") == 6;
        System.out.println(""All tests passed"");
    }
}","0","25.0","0","5","0","6.0","8.0",""
"E3","AQLM and GPTQ pass tasks FP fails","McEval","Java","Qwen2.5-Coder-7B","Java-24","GPTQ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s) ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s)  {
        int open = 0, close = 0;
        for (char c : s.toCharArray()) {
            if (c == '(') {
                open++;
            } else {
                if (open > 0) {
                    open--;
                } else {
                    close++;
                }
            }
        }
        return open + close;
    }
    public static void main(String[] args) {
        Problem solution = new Problem();

        // Test the function with different test cases
        assert solution.minInsertions(""((()))"") == 0;
        assert solution.minInsertions(""()()()"") == 0;
        assert solution.minInsertions(""(()))(()"") == 2;
        assert solution.minInsertions(""))())((("") == 6;
        System.out.println(""All tests passed"");
    }
}","1","25.0","0","5","0","5.0","8.0",""
"E3","AQLM and GPTQ pass tasks FP fails","McEval","Java","Qwen2.5-Coder-7B","Java-24","GGUF","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s) ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s)  {
        int left = 0, right = 0, result = 0;
        for (char c : s.toCharArray()) {
            if (c == '(') {
                if (right % 2 == 1) {
                    result++;
                    right--;
                }
                left++;
            } else {
                right++;
                if (right == 2 * left) {
                    left--;
                    right = 0;
                }
            }
        }
        return result + 2 * (left - right / 2);
    }
    public static void main(String[] args) {
        Problem solution = new Problem();

        // Test the function with different test cases
        assert solution.minInsertions(""((()))"") == 0;
        assert solution.minInsertions(""()()()"") == 0;
        assert solution.minInsertions(""(()))(()"") == 2;
        assert solution.minInsertions(""))())((("") == 6;
        System.out.println(""All tests passed"");
    }
}","0","29.0","0","5","0","6.0","10.0",""
"E3","AQLM and GPTQ pass tasks FP fails","McEval","Java","Qwen2.5-Coder-7B","Java-24","BnB","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s) ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s)  {
        int left = 0, right = 0;
        for (char c : s.toCharArray()) {
            if (c == '(') {
                if (right % 2 != 0) {
                    left++;
                    right--;
                }
                right += 2;
            } else {
                right--;
                if (right < 0) {
                    right = 0;
                    left++;
                }
            }
        }
        return left + right;
    }
    public static void main(String[] args) {
        Problem solution = new Problem();

        // Test the function with different test cases
        assert solution.minInsertions(""((()))"") == 0;
        assert solution.minInsertions(""()()()"") == 0;
        assert solution.minInsertions(""(()))(()"") == 2;
        assert solution.minInsertions(""))())((("") == 6;
        System.out.println(""All tests passed"");
    }
}","0","29.0","0","5","0","6.0","10.0",""
"E3","AQLM and GPTQ pass tasks FP fails","McEval","Java","Qwen2.5-Coder-7B","Java-24","AQLM","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s) ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s)  {
        int left = 0, right = 0;
        for (char c : s.toCharArray()) {
            if (c == '(') {
                left++;
            } else {
                if (left > 0) {
                    left--;
                } else {
                    right++;
                }
            }
        }
        return left + right;
    }
    public static void main(String[] args) {
        Problem solution = new Problem();

        // Test the function with different test cases
        assert solution.minInsertions(""((()))"") == 0;
        assert solution.minInsertions(""()()()"") == 0;
        assert solution.minInsertions(""(()))(()"") == 2;
        assert solution.minInsertions(""))())((("") == 6;
        System.out.println(""All tests passed"");
    }
}","1","25.0","0","5","0","5.0","8.0",""
"E3","AQLM and GPTQ pass tasks FP fails","McEval","Java","Qwen2.5-Coder-7B","Java-24","QuIP#","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s) ","class Problem {
    /**
    * Given a string s composed of '(' and ')', the left and right brackets in s may be unbalanced. Each operation can insert a '(' or ')', and calculate the minimum number of insertion operations required. Make the left and right brackets in s balanced.
    *
    * Example 1:
    * Input: s = ""(()))""
    * Output: 1
    * Explanation:  We need to add one '(' at the first of the string to make it balanced: ""((()))"".
    * Example 2:
    * Input: s = ""((()))""
    * Output: 0
    *
    * - s consists of '(' and ')' only.
    */
 public int minInsertions(String s)  {
        int left = 0, right = 0;
        for (char c : s.toCharArray()) {
            if (c == '(') {
                left++;
            } else {
                right++;
            }
        }
        return (left - right) * 2;
    }
    public static void main(String[] args) {
        Problem solution = new Problem();

        // Test the function with different test cases
        assert solution.minInsertions(""((()))"") == 0;
        assert solution.minInsertions(""()()()"") == 0;
        assert solution.minInsertions(""(()))(()"") == 2;
        assert solution.minInsertions(""))())((("") == 6;
        System.out.println(""All tests passed"");
    }
}","0","21.0","0","5","0","4.0","4.0",""
"E4","Sole AQLM win on a date-arithmetic task","McEval","Java","Qwen2.5-Coder-7B","Java-12","FP","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date) ","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date)  {
        SimpleDateFormat inputFormat = new SimpleDateFormat(""MM dd yyyy"");
        try {
            Date parsedDate = inputFormat.parse(date);
            SimpleDateFormat outputFormat = new SimpleDateFormat(""MMMM dd, yyyy 'is a' EEEE"");
            return outputFormat.format(parsedDate);
        } catch (ParseException e) {
            e.printStackTrace();
            return null;
        }
    }
    public static void main(String[] args) {
        // Test the function with different test cases
        assert convertDatesToWeekdays(""02 05 2024"").equals(""February 5, 2024 is a Monday"");
        assert convertDatesToWeekdays(""01 12 2023"").equals(""January 12, 2023 is a Thursday"");
        assert convertDatesToWeekdays(""09 14 2013"").equals(""September 14, 2013 is a Saturday"");
        System.out.println(""All tests passed"");
    }
}","0","22.0","0","5","0","2.0","1.0",""
"E4","Sole AQLM win on a date-arithmetic task","McEval","Java","Qwen2.5-Coder-7B","Java-12","AWQ","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date) ","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date)  {
        SimpleDateFormat inputFormat = new SimpleDateFormat(""MM dd yyyy"");
        try {
            Date parsedDate = inputFormat.parse(date);
            SimpleDateFormat outputFormat = new SimpleDateFormat(""MMMM dd, yyyy 'is a' EEEE"");
            return outputFormat.format(parsedDate);
        } catch (ParseException e) {
            e.printStackTrace();
            return null;
        }
    }
    public static void main(String[] args) {
        // Test the function with different test cases
        assert convertDatesToWeekdays(""02 05 2024"").equals(""February 5, 2024 is a Monday"");
        assert convertDatesToWeekdays(""01 12 2023"").equals(""January 12, 2023 is a Thursday"");
        assert convertDatesToWeekdays(""09 14 2013"").equals(""September 14, 2013 is a Saturday"");
        System.out.println(""All tests passed"");
    }
}","0","22.0","0","5","0","2.0","1.0",""
"E4","Sole AQLM win on a date-arithmetic task","McEval","Java","Qwen2.5-Coder-7B","Java-12","GPTQ","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date) ","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date)  {
        SimpleDateFormat inputFormat = new SimpleDateFormat(""MM dd yyyy"");
        try {
            Date parsedDate = inputFormat.parse(date);
            SimpleDateFormat outputFormat = new SimpleDateFormat(""MMMM dd, yyyy 'is a' EEEE"");
            return outputFormat.format(parsedDate);
        } catch (ParseException e) {
            e.printStackTrace();
            return """";
        }
    }
    public static void main(String[] args) {
        // Test the function with different test cases
        assert convertDatesToWeekdays(""02 05 2024"").equals(""February 5, 2024 is a Monday"");
        assert convertDatesToWeekdays(""01 12 2023"").equals(""January 12, 2023 is a Thursday"");
        assert convertDatesToWeekdays(""09 14 2013"").equals(""September 14, 2013 is a Saturday"");
        System.out.println(""All tests passed"");
    }
}","0","22.0","0","5","0","2.0","1.0",""
"E4","Sole AQLM win on a date-arithmetic task","McEval","Java","Qwen2.5-Coder-7B","Java-12","GGUF","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date) ","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date)  {
        String[] dateParts = date.split("" "");
        int month = Integer.parseInt(dateParts[0]);
        int day = Integer.parseInt(dateParts[1]);
        int year = Integer.parseInt(dateParts[2]);
        
        Calendar calendar = Calendar.getInstance();
        calendar.set(year, month - 1, day);
        String weekday = calendar.getDisplayName(Calendar.DAY_OF_WEEK, Calendar.LONG, Locale.US);
        
        return dateParts[0] + "" "" + dateParts[1] + "" "" + dateParts[2] + "" is a "" + weekday;
    }
    public static void main(String[] args) {
        // Test the function with different test cases
        assert convertDatesToWeekdays(""02 05 2024"").equals(""February 5, 2024 is a Monday"");
        assert convertDatesToWeekdays(""01 12 2023"").equals(""January 12, 2023 is a Thursday"");
        assert convertDatesToWeekdays(""09 14 2013"").equals(""September 14, 2013 is a Saturday"");
        System.out.println(""All tests passed"");
    }
}","0","21.0","0","5","0","2.0","0.0",""
"E4","Sole AQLM win on a date-arithmetic task","McEval","Java","Qwen2.5-Coder-7B","Java-12","BnB","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date) ","import java.util.*;
import java.text.SimpleDateFormat;
import java.text.ParseException;

class Problem {
    /**
     * Given a date in the format ""MM dd yyyy"", return the weekday of the date.
     * 
     * Example:
     * >>> convertDatesToWeekdays(""11 15 1997"")
     * ""November 15, 1997 is a Saturday""
     * >>> convertDatesToWeekdays(""01 01 2000"")
     * ""January 1, 2000 is a Saturday""
     * >>> convertDatesToWeekdays(""07 04 1998"")
     * ""July 4, 1998 is a Saturday""
     */
    public static String convertDatesToWeekdays(String date)  {
        // Parse the input date string into a Date object
        SimpleDateFormat dateFormat = new SimpleDateFormat(""MM dd yyyy"");
        Date parsedDate;
        try {
            parsedDate = dateFormat.parse(date);
        } catch (ParseException e) {
            throw new IllegalArgumentException(""Invalid date format. Please use 'MM dd yyyy'."");
        }

        // Get the weekday of the parsed date
        String[] weekdays = {""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday""};
        int dayOfWeek = parsedDate.getDay();

        // Format the date to include the weekday
        String formattedDate = dateFormat.format(parsedDate) + "" is a "" + weekdays[dayOfWeek];

        return formattedDate;
    }
    public static void main(String[] args) {
        // Test the function with different test cases
        assert convertDatesToWeekdays(""02 05 2024"").equals(""February 5, 2024 is a Monday"");
        assert convertDatesToWeekdays(""01 12 2023"").equals(""January 12, 2023 is a Thursday"");
        assert convertDatesToWeekdays(""09 14 2013"").equals(""September 14, 2013 is a Saturday"");
        System.out.println(""All tests passed"");
    }
}","0","24.0","0","6","0","2.0","1.0",""
